date,STATION,faw_obs,faw_model,residual
2017-11-01,Ottawa 2SE,0.814,0.762,0.052
2017-11-01,Overbrook,0.657,0.778,-0.121
2017-11-01,Parsons,0.740,0.778,-0.038
2017-11-01,Richfield,0.718,0.697,0.020
2017-11-01,Satanta,0.632,0.561,0.071
2017-11-01,Tribune,0.691,0.676,0.015
2017-11-01,Viola,0.551,0.574,-0.023
2017-11-02,Ashland Bottoms,0.650,0.643,0.007
2017-11-02,Colby,0.807,0.778,0.029
2017-11-02,Garden City,0.620,0.680,-0.061
2017-11-02,Gypsum,0.440,0.630,-0.190
2017-11-02,Hays,0.344,0.399,-0.055
2017-11-02,Lake City,0.175,0.222,-0.047
2017-11-02,Lakin,0.755,0.730,0.025
2017-11-02,Lane,0.618,0.560,0.058
2017-11-02,Lorraine,0.694,0.614,0.080
2017-11-02,Manhattan,0.643,0.530,0.113
2017-11-02,McPherson 1S,0.508,0.405,0.104
2017-11-02,Ottawa 2SE,0.812,0.748,0.064
2017-11-02,Overbrook,0.658,0.764,-0.105
2017-11-02,Parsons,0.735,0.763,-0.029
2017-11-02,Richfield,0.719,0.694,0.025
2017-11-02,Satanta,0.636,0.559,0.077
2017-11-02,Tribune,0.694,0.672,0.022
2017-11-02,Viola,0.552,0.565,-0.013
2017-11-03,Ashland Bottoms,0.642,0.637,0.005
2017-11-03,Colby,0.804,0.774,0.030
2017-11-03,Garden City,0.614,0.676,-0.062
2017-11-03,Gypsum,0.436,0.621,-0.185
2017-11-03,Hays,0.338,0.391,-0.054
2017-11-03,Lake City,0.175,0.216,-0.040
2017-11-03,Lakin,0.752,0.726,0.026
2017-11-03,Lane,0.610,0.556,0.053
2017-11-03,Lorraine,0.692,0.607,0.085
2017-11-03,Manhattan,0.639,0.525,0.114
2017-11-03,McPherson 1S,0.503,0.399,0.104
2017-11-03,Ottawa 2SE,0.811,0.735,0.076
2017-11-03,Overbrook,0.658,0.752,-0.093
2017-11-03,Parsons,0.726,0.750,-0.024
2017-11-03,Richfield,0.713,0.691,0.022
2017-11-03,Satanta,0.630,0.557,0.072
2017-11-03,Tribune,0.684,0.668,0.016
2017-11-03,Viola,0.548,0.557,-0.009
2017-11-04,Ashland Bottoms,0.636,0.632,0.004
2017-11-04,Colby,0.801,0.770,0.031
2017-11-04,Garden City,0.612,0.672,-0.060
2017-11-04,Gypsum,0.432,0.613,-0.181
2017-11-04,Hays,0.338,0.385,-0.048
2017-11-04,Lake City,0.175,0.210,-0.035
2017-11-04,Lakin,0.753,0.722,0.031
2017-11-04,Lane,0.607,0.553,0.054
2017-11-04,Lorraine,0.689,0.602,0.088
2017-11-04,Manhattan,0.637,0.521,0.116
2017-11-04,McPherson 1S,0.503,0.394,0.109
2017-11-04,Ottawa 2SE,0.807,0.725,0.082
2017-11-04,Overbrook,0.657,0.742,-0.085
2017-11-04,Parsons,0.722,0.738,-0.017
2017-11-04,Richfield,0.707,0.689,0.018
2017-11-04,Satanta,0.623,0.556,0.067
2017-11-04,Tribune,0.678,0.665,0.014
2017-11-04,Viola,0.543,0.551,-0.008
2017-11-05,Ashland Bottoms,0.636,0.627,0.008
2017-11-05,Colby,0.798,0.767,0.032
2017-11-05,Garden City,0.612,0.669,-0.057
2017-11-05,Gypsum,0.434,0.606,-0.172
2017-11-05,Hays,0.338,0.380,-0.043
2017-11-05,Lake City,0.174,0.206,-0.033
2017-11-05,Lakin,0.754,0.719,0.035
2017-11-05,Lane,0.610,0.551,0.059
2017-11-05,Lorraine,0.694,0.597,0.097
2017-11-05,Manhattan,0.637,0.519,0.118
2017-11-05,McPherson 1S,0.506,0.391,0.115
2017-11-05,Ottawa 2SE,0.805,0.717,0.088
2017-11-05,Overbrook,0.657,0.734,-0.077
2017-11-05,Parsons,0.720,0.729,-0.008
2017-11-05,Richfield,0.708,0.687,0.020
2017-11-05,Satanta,0.626,0.556,0.071
2017-11-05,Tribune,0.678,0.662,0.017
2017-11-05,Viola,0.541,0.545,-0.005
2017-11-06,Ashland Bottoms,0.623,0.624,-0.001
2017-11-06,Colby,0.791,0.763,0.028
2017-11-06,Garden City,0.606,0.666,-0.060
2017-11-06,Gypsum,0.424,0.600,-0.176
2017-11-06,Hays,0.329,0.376,-0.047
2017-11-06,Lake City,0.172,0.203,-0.031
2017-11-06,Lakin,0.753,0.716,0.037
2017-11-06,Lane,0.599,0.548,0.051
2017-11-06,Lorraine,0.690,0.595,0.096
2017-11-06,Manhattan,0.631,0.517,0.115
2017-11-06,McPherson 1S,0.497,0.388,0.108
2017-11-06,Ottawa 2SE,0.798,0.711,0.087
2017-11-06,Overbrook,0.648,0.728,-0.080
2017-11-06,Parsons,0.717,0.720,-0.003
2017-11-06,Richfield,0.707,0.685,0.022
2017-11-06,Satanta,0.623,0.555,0.068
2017-11-06,Tribune,0.672,0.659,0.012
2017-11-06,Viola,0.536,0.541,-0.005
2017-11-07,Ashland Bottoms,0.611,0.621,-0.010
2017-11-07,Colby,0.788,0.761,0.028
2017-11-07,Garden City,0.602,0.663,-0.061
2017-11-07,Gypsum,0.419,0.595,-0.177
2017-11-07,Hays,0.326,0.373,-0.047
2017-11-07,Lake City,0.166,0.201,-0.035
2017-11-07,Lakin,0.753,0.714,0.039
2017-11-07,Lane,0.596,0.547,0.049
2017-11-07,Lorraine,0.692,0.592,0.100
2017-11-07,Manhattan,0.625,0.516,0.109
2017-11-07,McPherson 1S,0.489,0.387,0.102
2017-11-07,Ottawa 2SE,0.794,0.706,0.088
2017-11-07,Overbrook,0.645,0.723,-0.078
2017-11-07,Parsons,0.698,0.713,-0.016
2017-11-07,Richfield,0.700,0.684,0.017
2017-11-07,Satanta,0.619,0.555,0.064
2017-11-07,Tribune,0.668,0.657,0.011
2017-11-07,Viola,0.531,0.537,-0.007
2017-11-08,Ashland Bottoms,0.595,0.618,-0.023
2017-11-08,Colby,0.776,0.758,0.019
2017-11-08,Garden City,0.596,0.661,-0.065
2017-11-08,Gypsum,0.408,0.590,-0.183
2017-11-08,Hays,0.316,0.370,-0.054
2017-11-08,Lake City,0.161,0.198,-0.037
2017-11-08,Lakin,0.751,0.711,0.039
2017-11-08,Lane,0.587,0.545,0.043
2017-11-08,Lorraine,0.682,0.591,0.091
2017-11-08,Manhattan,0.618,0.514,0.104
2017-11-08,McPherson 1S,0.477,0.385,0.093
2017-11-08,Ottawa 2SE,0.787,0.702,0.086
2017-11-08,Overbrook,0.634,0.719,-0.084
2017-11-08,Parsons,0.694,0.707,-0.013
2017-11-08,Richfield,0.694,0.682,0.012
2017-11-08,Satanta,0.608,0.555,0.053
2017-11-08,Tribune,0.663,0.655,0.009
2017-11-08,Viola,0.525,0.534,-0.009
2017-11-09,Ashland Bottoms,0.587,0.614,-0.027
2017-11-09,Colby,0.769,0.754,0.015
2017-11-09,Gypsum,0.404,0.584,-0.181
2017-11-09,Hays,0.312,0.366,-0.054
2017-11-09,Lake City,0.154,0.195,-0.041
2017-11-09,Lakin,0.749,0.708,0.041
2017-11-09,Lane,0.584,0.542,0.042
2017-11-09,Lorraine,0.679,0.588,0.091
2017-11-09,Manhattan,0.614,0.511,0.103
2017-11-09,McPherson 1S,0.471,0.382,0.089
2017-11-09,Ottawa 2SE,0.784,0.697,0.087
2017-11-09,Overbrook,0.630,0.713,-0.084
2017-11-09,Parsons,0.682,0.700,-0.018
2017-11-09,Richfield,0.693,0.680,0.012
2017-11-09,Satanta,0.607,0.554,0.053
2017-11-09,Tribune,0.659,0.652,0.008
2017-11-09,Viola,0.521,0.530,-0.008
2017-11-10,Ashland Bottoms,0.579,0.609,-0.029
2017-11-10,Colby,0.763,0.751,0.013
2017-11-10,Garden City,0.591,0.655,-0.064
2017-11-10,Gypsum,0.398,0.578,-0.180
2017-11-10,Hays,0.307,0.362,-0.055
2017-11-10,Lake City,0.151,0.192,-0.041
2017-11-10,Lakin,0.751,0.705,0.045
2017-11-10,Lane,0.580,0.539,0.041
2017-11-10,Lorraine,0.675,0.585,0.089
2017-11-10,Manhattan,0.607,0.507,0.100
2017-11-10,McPherson 1S,0.468,0.379,0.089
2017-11-10,Ottawa 2SE,0.776,0.692,0.085
2017-11-10,Overbrook,0.621,0.708,-0.087
2017-11-10,Parsons,0.673,0.693,-0.020
2017-11-10,Richfield,0.688,0.678,0.010
2017-11-10,Satanta,0.605,0.553,0.052
2017-11-10,Tribune,0.653,0.649,0.004
2017-11-10,Viola,0.519,0.525,-0.007
2017-11-11,Ashland Bottoms,0.573,0.603,-0.029
2017-11-11,Colby,0.764,0.746,0.018
2017-11-11,Garden City,0.597,0.651,-0.054
2017-11-11,Gypsum,0.396,0.570,-0.174
2017-11-11,Hays,0.312,0.357,-0.045
2017-11-11,Lake City,0.154,0.188,-0.034
2017-11-11,Lakin,0.754,0.702,0.052
2017-11-11,Lane,0.583,0.536,0.047
2017-11-11,Lorraine,0.680,0.582,0.099
2017-11-11,Manhattan,0.602,0.503,0.099
2017-11-11,McPherson 1S,0.470,0.375,0.095
2017-11-11,Ottawa 2SE,0.772,0.686,0.086
2017-11-11,Overbrook,0.615,0.702,-0.087
2017-11-11,Parsons,0.661,0.686,-0.025
2017-11-11,Richfield,0.690,0.676,0.015
2017-11-11,Satanta,0.606,0.552,0.054
2017-11-11,Tribune,0.656,0.646,0.010
2017-11-11,Viola,0.514,0.521,-0.006
2017-11-12,Ashland Bottoms,0.579,0.597,-0.018
2017-11-12,Colby,0.764,0.742,0.022
2017-11-12,Garden City,0.598,0.648,-0.051
2017-11-12,Gypsum,0.401,0.563,-0.163
2017-11-12,Hays,0.324,0.353,-0.029
2017-11-12,Lake City,0.158,0.185,-0.027
2017-11-12,Lakin,0.755,0.699,0.056
2017-11-12,Lane,0.586,0.533,0.053
2017-11-12,Lorraine,0.685,0.579,0.106
2017-11-12,Manhattan,0.606,0.498,0.107
2017-11-12,McPherson 1S,0.471,0.372,0.099
2017-11-12,Ottawa 2SE,0.773,0.681,0.092
2017-11-12,Overbrook,0.620,0.696,-0.076
2017-11-12,Parsons,0.656,0.679,-0.022
2017-11-12,Richfield,0.693,0.674,0.019
2017-11-12,Satanta,0.613,0.551,0.061
2017-11-12,Tribune,0.656,0.643,0.013
2017-11-12,Viola,0.517,0.516,0.001
2017-11-13,Ashland Bottoms,0.573,0.592,-0.019
2017-11-13,Colby,0.763,0.739,0.024
2017-11-13,Garden City,0.597,0.646,-0.050
2017-11-13,Gypsum,0.396,0.558,-0.162
2017-11-13,Hays,0.319,0.350,-0.031
2017-11-13,Lake City,0.158,0.183,-0.025
2017-11-13,Lakin,0.753,0.698,0.055
2017-11-13,Lane,0.581,0.532,0.050
2017-11-13,Lorraine,0.677,0.577,0.100
2017-11-13,Manhattan,0.603,0.494,0.109
2017-11-13,McPherson 1S,0.468,0.369,0.099
2017-11-13,Ottawa 2SE,0.772,0.676,0.097
2017-11-13,Overbrook,0.620,0.691,-0.071
2017-11-13,Parsons,0.653,0.671,-0.018
2017-11-13,Richfield,0.693,0.673,0.020
2017-11-13,Satanta,0.613,0.551,0.061
2017-11-13,Tribune,0.655,0.641,0.013
2017-11-13,Viola,0.518,0.513,0.005
2017-11-14,Ashland Bottoms,0.578,0.588,-0.011
2017-11-14,Colby,0.765,0.737,0.028
2017-11-14,Garden City,0.598,0.646,-0.048
2017-11-14,Gypsum,0.399,0.553,-0.154
2017-11-14,Hays,0.324,0.349,-0.025
2017-11-14,Lake City,0.161,0.181,-0.020
2017-11-14,Lakin,0.749,0.697,0.053
2017-11-14,Lane,0.585,0.531,0.054
2017-11-14,Lorraine,0.682,0.576,0.106
2017-11-14,Manhattan,0.606,0.492,0.114
2017-11-14,McPherson 1S,0.474,0.368,0.106
2017-11-14,Ottawa 2SE,0.774,0.672,0.102
2017-11-14,Overbrook,0.623,0.687,-0.064
2017-11-14,Parsons,0.664,0.665,-0.001
2017-11-14,Richfield,0.690,0.673,0.018
2017-11-14,Satanta,0.614,0.552,0.061
2017-11-14,Tribune,0.654,0.640,0.013
2017-11-14,Viola,0.517,0.511,0.007
2017-11-15,Ashland Bottoms,0.585,0.586,-0.000
2017-11-15,Colby,0.764,0.736,0.029
2017-11-15,Garden City,0.597,0.645,-0.049
2017-11-15,Gypsum,0.402,0.550,-0.148
2017-11-15,Hays,0.324,0.349,-0.025
2017-11-15,Lake City,0.162,0.181,-0.018
2017-11-15,Lakin,0.753,0.697,0.056
2017-11-15,Lane,0.586,0.531,0.055
2017-11-15,Lorraine,0.685,0.577,0.108
2017-11-15,Manhattan,0.611,0.490,0.121
2017-11-15,McPherson 1S,0.480,0.368,0.112
2017-11-15,Ottawa 2SE,0.775,0.670,0.105
2017-11-15,Overbrook,0.629,0.684,-0.055
2017-11-15,Parsons,0.716,0.666,0.050
2017-11-15,Richfield,0.691,0.673,0.018
2017-11-15,Satanta,0.614,0.554,0.060
2017-11-15,Tribune,0.656,0.640,0.016
2017-11-15,Viola,0.521,0.509,0.011
2017-11-16,Ashland Bottoms,0.570,0.585,-0.015
2017-11-16,Colby,0.758,0.735,0.024
2017-11-16,Garden City,0.591,0.645,-0.054
2017-11-16,Gypsum,0.396,0.547,-0.151
2017-11-16,Hays,0.316,0.349,-0.033
2017-11-16,Lake City,0.156,0.181,-0.025
2017-11-16,Lakin,0.746,0.697,0.049
2017-11-16,Lane,0.581,0.532,0.050
2017-11-16,Lorraine,0.674,0.578,0.095
2017-11-16,Manhattan,0.606,0.490,0.115
2017-11-16,McPherson 1S,0.472,0.369,0.103
2017-11-16,Ottawa 2SE,0.771,0.669,0.102
2017-11-16,Overbrook,0.619,0.683,-0.064
2017-11-16,Parsons,0.701,0.664,0.037
2017-11-16,Richfield,0.685,0.674,0.012
2017-11-16,Satanta,0.608,0.555,0.053
2017-11-16,Tribune,0.652,0.640,0.012
2017-11-16,Viola,0.516,0.509,0.007
2017-11-17,Ashland Bottoms,0.572,0.584,-0.013
2017-11-17,Colby,0.758,0.734,0.025
2017-11-17,Garden City,0.592,0.645,-0.053
2017-11-17,Gypsum,0.397,0.546,-0.149
2017-11-17,Hays,0.319,0.348,-0.029
2017-11-17,Lake City,0.153,0.181,-0.028
2017-11-17,Lakin,0.747,0.697,0.051
2017-11-17,Lane,0.584,0.532,0.052
2017-11-17,Lorraine,0.682,0.580,0.102
2017-11-17,Manhattan,0.606,0.491,0.114
2017-11-17,McPherson 1S,0.480,0.370,0.110
2017-11-17,Ottawa 2SE,0.769,0.670,0.099
2017-11-17,Overbrook,0.618,0.683,-0.065
2017-11-17,Parsons,0.690,0.665,0.026
2017-11-17,Richfield,0.688,0.674,0.014
2017-11-17,Satanta,0.607,0.557,0.050
2017-11-17,Tribune,0.651,0.639,0.011
2017-11-17,Viola,0.516,0.509,0.008
2017-11-18,Ashland Bottoms,0.574,0.584,-0.010
2017-11-18,Colby,0.765,0.733,0.033
2017-11-18,Garden City,0.592,0.645,-0.053
2017-11-18,Gypsum,0.398,0.544,-0.146
2017-11-18,Hays,0.318,0.348,-0.030
2017-11-18,Lake City,0.151,0.181,-0.030
2017-11-18,Lakin,0.746,0.696,0.050
2017-11-18,Lane,0.585,0.532,0.053
2017-11-18,Lorraine,0.679,0.581,0.098
2017-11-18,Manhattan,0.610,0.492,0.118
2017-11-18,McPherson 1S,0.477,0.371,0.106
2017-11-18,Ottawa 2SE,0.770,0.671,0.099
2017-11-18,Overbrook,0.623,0.683,-0.060
2017-11-18,Parsons,0.685,0.666,0.018
2017-11-18,Richfield,0.690,0.674,0.017
2017-11-18,Satanta,0.614,0.558,0.056
2017-11-18,Tribune,0.651,0.639,0.012
2017-11-18,Viola,0.516,0.509,0.008
2017-11-19,Ashland Bottoms,0.554,0.583,-0.029
2017-11-19,Colby,0.750,0.732,0.018
2017-11-19,Gypsum,0.390,0.542,-0.152
2017-11-19,Hays,0.309,0.348,-0.039
2017-11-19,Lake City,0.140,0.180,-0.041
2017-11-19,Lakin,0.739,0.696,0.043
2017-11-19,Lane,0.569,0.532,0.038
2017-11-19,Lorraine,0.665,0.583,0.083
2017-11-19,Manhattan,0.602,0.492,0.110
2017-11-19,McPherson 1S,0.462,0.372,0.090
2017-11-19,Ottawa 2SE,0.762,0.671,0.091
2017-11-19,Overbrook,0.609,0.683,-0.074
2017-11-19,Parsons,0.674,0.667,0.007
2017-11-19,Richfield,0.676,0.673,0.003
2017-11-19,Satanta,0.598,0.559,0.039
2017-11-19,Tribune,0.636,0.639,-0.003
2017-11-19,Viola,0.506,0.508,-0.003
2017-11-20,Ashland Bottoms,0.548,0.582,-0.034
2017-11-20,Colby,0.742,0.730,0.011
2017-11-20,Gypsum,0.385,0.540,-0.155
2017-11-20,Hays,0.303,0.347,-0.044
2017-11-20,Lake City,0.135,0.179,-0.044
2017-11-20,Lakin,0.739,0.694,0.044
2017-11-20,Lane,0.566,0.531,0.035
2017-11-20,Lorraine,0.663,0.583,0.080
2017-11-20,Manhattan,0.598,0.492,0.106
2017-11-20,McPherson 1S,0.457,0.373,0.084
2017-11-20,Ottawa 2SE,0.757,0.671,0.086
2017-11-20,Overbrook,0.602,0.682,-0.080
2017-11-20,Parsons,0.661,0.666,-0.004
2017-11-20,Richfield,0.673,0.673,0.000
2017-11-20,Satanta,0.596,0.559,0.037
2017-11-20,Tribune,0.631,0.637,-0.007
2017-11-20,Viola,0.501,0.508,-0.006
2017-11-21,Ashland Bottoms,0.543,0.580,-0.037
2017-11-21,Colby,0.746,0.728,0.017
2017-11-21,Garden City,0.575,0.641,-0.066
2017-11-21,Gypsum,0.386,0.537,-0.151
2017-11-21,Hays,0.304,0.344,-0.041
2017-11-21,Lake City,0.129,0.176,-0.048
2017-11-21,Lakin,0.738,0.693,0.045
2017-11-21,Lane,0.569,0.530,0.040
2017-11-21,Lorraine,0.664,0.583,0.082
2017-11-21,Manhattan,0.597,0.491,0.106
2017-11-21,McPherson 1S,0.454,0.372,0.082
2017-11-21,Ottawa 2SE,0.754,0.669,0.085
2017-11-21,Overbrook,0.602,0.680,-0.078
2017-11-21,Parsons,0.644,0.663,-0.019
2017-11-21,Richfield,0.672,0.671,0.001
2017-11-21,Satanta,0.593,0.558,0.035
2017-11-21,Tribune,0.631,0.636,-0.005
2017-11-21,Viola,0.499,0.505,-0.007
2017-11-22,Ashland Bottoms,0.522,0.576,-0.055
2017-11-22,Colby,0.738,0.725,0.012
2017-11-22,Gypsum,0.377,0.532,-0.155
2017-11-22,Hays,0.293,0.341,-0.049
2017-11-22,Lake City,0.124,0.173,-0.049
2017-11-22,Lakin,0.736,0.689,0.047
2017-11-22,Lane,0.561,0.527,0.034
2017-11-22,Manhattan,0.589,0.488,0.100
2017-11-22,McPherson 1S,0.439,0.370,0.069
2017-11-22,Ottawa 2SE,0.745,0.666,0.079
2017-11-22,Overbrook,0.589,0.677,-0.088
2017-11-22,Parsons,0.631,0.659,-0.029
2017-11-22,Richfield,0.666,0.668,-0.002
2017-11-22,Satanta,0.586,0.556,0.030
2017-11-22,Tribune,0.624,0.632,-0.008
2017-11-22,Viola,0.491,0.502,-0.011
2017-11-23,Ashland Bottoms,0.514,0.572,-0.058
2017-11-23,Colby,0.741,0.722,0.019
2017-11-23,Garden City,0.568,0.635,-0.067
2017-11-23,Gypsum,0.373,0.527,-0.153
2017-11-23,Hays,0.294,0.338,-0.044
2017-11-23,Lake City,0.122,0.169,-0.047
2017-11-23,Lakin,0.739,0.686,0.052
2017-11-23,Lane,0.563,0.524,0.039
2017-11-23,Lorraine,0.655,0.578,0.077
2017-11-23,Manhattan,0.585,0.485,0.100
2017-11-23,McPherson 1S,0.435,0.367,0.068
2017-11-23,Ottawa 2SE,0.741,0.663,0.078
2017-11-23,Overbrook,0.583,0.673,-0.089
2017-11-23,Parsons,0.621,0.654,-0.033
2017-11-23,Richfield,0.667,0.666,0.002
2017-11-23,Satanta,0.587,0.554,0.033
2017-11-23,Tribune,0.627,0.629,-0.002
2017-11-23,Viola,0.487,0.499,-0.011
2017-11-24,Ashland Bottoms,0.517,0.567,-0.050
2017-11-24,Colby,0.745,0.719,0.025
2017-11-24,Garden City,0.571,0.632,-0.061
2017-11-24,Gypsum,0.379,0.521,-0.142
2017-11-24,Hays,0.297,0.335,-0.037
2017-11-24,Lake City,0.121,0.164,-0.044
2017-11-24,Lakin,0.738,0.683,0.054
2017-11-24,Lane,0.569,0.521,0.048
2017-11-24,Lorraine,0.660,0.576,0.084
2017-11-24,Manhattan,0.586,0.481,0.106
2017-11-24,McPherson 1S,0.441,0.364,0.078
2017-11-24,Ottawa 2SE,0.741,0.658,0.083
2017-11-24,Overbrook,0.587,0.668,-0.081
2017-11-24,Parsons,0.611,0.647,-0.036
2017-11-24,Richfield,0.670,0.663,0.006
2017-11-24,Satanta,0.591,0.553,0.039
2017-11-24,Tribune,0.630,0.627,0.003
2017-11-24,Viola,0.486,0.494,-0.008
2017-11-25,Ashland Bottoms,0.514,0.562,-0.048
2017-11-25,Colby,0.742,0.717,0.025
2017-11-25,Garden City,0.573,0.629,-0.056
2017-11-25,Gypsum,0.382,0.515,-0.133
2017-11-25,Hays,0.296,0.332,-0.035
2017-11-25,Lake City,0.121,0.160,-0.040
2017-11-25,Lakin,0.738,0.681,0.056
2017-11-25,Lane,0.567,0.520,0.048
2017-11-25,Lorraine,0.661,0.573,0.087
2017-11-25,Manhattan,0.587,0.476,0.111
2017-11-25,McPherson 1S,0.444,0.360,0.084
2017-11-25,Ottawa 2SE,0.739,0.653,0.086
2017-11-25,Overbrook,0.589,0.662,-0.073
2017-11-25,Parsons,0.599,0.640,-0.042
2017-11-25,Richfield,0.669,0.661,0.007
2017-11-25,Satanta,0.593,0.551,0.042
2017-11-25,Tribune,0.630,0.625,0.005
2017-11-25,Viola,0.488,0.490,-0.003
2017-11-26,Ashland Bottoms,0.502,0.557,-0.056
2017-11-26,Colby,0.738,0.716,0.022
2017-11-26,Garden City,0.566,0.628,-0.062
2017-11-26,Gypsum,0.377,0.510,-0.133
2017-11-26,Hays,0.293,0.329,-0.037
2017-11-26,Lake City,0.116,0.157,-0.041
2017-11-26,Lakin,0.734,0.680,0.054
2017-11-26,Lane,0.563,0.519,0.045
2017-11-26,Lorraine,0.655,0.572,0.083
2017-11-26,Manhattan,0.585,0.473,0.112
2017-11-26,McPherson 1S,0.431,0.358,0.073
2017-11-26,Ottawa 2SE,0.732,0.649,0.083
2017-11-26,Overbrook,0.583,0.658,-0.075
2017-11-26,Parsons,0.586,0.633,-0.047
2017-11-26,Richfield,0.665,0.660,0.004
2017-11-26,Satanta,0.588,0.551,0.037
2017-11-26,Tribune,0.624,0.623,0.001
2017-11-26,Viola,0.484,0.487,-0.004
2017-11-27,Ashland Bottoms,0.497,0.554,-0.057
2017-11-27,Colby,0.737,0.715,0.021
2017-11-27,Garden City,0.565,0.627,-0.062
2017-11-27,Gypsum,0.376,0.507,-0.130
2017-11-27,Hays,0.292,0.328,-0.036
2017-11-27,Lake City,0.116,0.154,-0.038
2017-11-27,Lakin,0.732,0.679,0.052
2017-11-27,Lane,0.563,0.518,0.045
2017-11-27,Lorraine,0.654,0.571,0.083
2017-11-27,Manhattan,0.582,0.470,0.112
2017-11-27,McPherson 1S,0.431,0.357,0.074
2017-11-27,Ottawa 2SE,0.728,0.646,0.082
2017-11-27,Overbrook,0.581,0.654,-0.074
2017-11-27,Parsons,0.575,0.626,-0.050
2017-11-27,Richfield,0.662,0.660,0.002
2017-11-27,Satanta,0.585,0.551,0.034
2017-11-27,Tribune,0.625,0.623,0.002
2017-11-27,Viola,0.481,0.485,-0.004
2017-11-28,Ashland Bottoms,0.499,0.551,-0.052
2017-11-28,Colby,0.736,0.715,0.021
2017-11-28,Garden City,0.567,0.626,-0.059
2017-11-28,Gypsum,0.380,0.503,-0.123
2017-11-28,Hays,0.294,0.326,-0.033
2017-11-28,Lake City,0.114,0.152,-0.037
2017-11-28,Lakin,0.735,0.678,0.057
2017-11-28,Lane,0.565,0.518,0.047
2017-11-28,Lorraine,0.662,0.571,0.091
2017-11-28,Manhattan,0.586,0.468,0.118
2017-11-28,McPherson 1S,0.435,0.356,0.079
2017-11-28,Ottawa 2SE,0.727,0.643,0.084
2017-11-28,Overbrook,0.582,0.651,-0.069
2017-11-28,Parsons,0.559,0.618,-0.059
2017-11-28,Richfield,0.666,0.659,0.006
2017-11-28,Satanta,0.589,0.551,0.038
2017-11-28,Tribune,0.625,0.622,0.003
2017-11-28,Viola,0.483,0.483,0.000
2017-11-29,Ashland Bottoms,0.487,0.548,-0.061
2017-11-29,Colby,0.724,0.714,0.010
2017-11-29,Gypsum,0.376,0.500,-0.124
2017-11-29,Hays,0.283,0.325,-0.042
2017-11-29,Lake City,0.125,0.149,-0.024
2017-11-29,Lakin,0.728,0.677,0.051
2017-11-29,Lane,0.553,0.517,0.036
2017-11-29,Lorraine,0.652,0.571,0.081
2017-11-29,Manhattan,0.582,0.466,0.116
2017-11-29,McPherson 1S,0.426,0.355,0.071
2017-11-29,Ottawa 2SE,0.723,0.639,0.084
2017-11-29,Overbrook,0.581,0.648,-0.067
2017-11-29,Parsons,0.562,0.623,-0.061
2017-11-29,Richfield,0.655,0.658,-0.004
2017-11-29,Satanta,0.577,0.551,0.027
2017-11-29,Tribune,0.612,0.621,-0.009
2017-11-29,Viola,0.484,0.481,0.003
2017-11-30,Ashland Bottoms,0.476,0.545,-0.069
2017-11-30,Colby,0.716,0.712,0.003
2017-11-30,Garden City,0.554,0.624,-0.070
2017-11-30,Gypsum,0.372,0.497,-0.125
2017-11-30,Hays,0.278,0.323,-0.046
2017-11-30,Lake City,0.125,0.147,-0.022
2017-11-30,Lakin,0.726,0.676,0.050
2017-11-30,Lane,0.548,0.516,0.032
2017-11-30,Lorraine,0.648,0.571,0.077
2017-11-30,Manhattan,0.578,0.464,0.114
2017-11-30,McPherson 1S,0.421,0.354,0.066
2017-11-30,Ottawa 2SE,0.717,0.636,0.081
2017-11-30,Overbrook,0.577,0.644,-0.068
2017-11-30,Parsons,0.572,0.614,-0.042
2017-11-30,Richfield,0.655,0.657,-0.002
2017-11-30,Satanta,0.576,0.550,0.026
2017-11-30,Tribune,0.606,0.620,-0.014
2017-11-30,Viola,0.479,0.479,-0.000
2017-12-01,Ashland Bottoms,0.459,0.543,-0.083
2017-12-01,Colby,0.709,0.710,-0.001
2017-12-01,Garden City,0.549,0.622,-0.073
2017-12-01,Gypsum,0.367,0.494,-0.127
2017-12-01,Hays,0.273,0.321,-0.049
2017-12-01,Lake City,0.121,0.146,-0.025
2017-12-01,Lakin,0.726,0.674,0.051
2017-12-01,Lane,0.544,0.514,0.030
2017-12-01,Lorraine,0.639,0.571,0.068
2017-12-01,Manhattan,0.575,0.462,0.113
2017-12-01,McPherson 1S,0.413,0.354,0.059
2017-12-01,Ottawa 2SE,0.708,0.633,0.075
2017-12-01,Overbrook,0.564,0.642,-0.077
2017-12-01,Parsons,0.563,0.606,-0.043
2017-12-01,Richfield,0.650,0.656,-0.006
2017-12-01,Satanta,0.571,0.550,0.022
2017-12-01,Tribune,0.599,0.618,-0.019
2017-12-01,Viola,0.474,0.478,-0.004
2017-12-02,Ashland Bottoms,0.453,0.539,-0.086
2017-12-02,Colby,0.705,0.707,-0.002
2017-12-02,Gypsum,0.365,0.490,-0.125
2017-12-02,Hays,0.270,0.318,-0.048
2017-12-02,Lake City,0.121,0.145,-0.024
2017-12-02,Lakin,0.723,0.671,0.052
2017-12-02,Lane,0.539,0.511,0.028
2017-12-02,Lorraine,0.638,0.570,0.068
2017-12-02,Manhattan,0.572,0.459,0.113
2017-12-02,McPherson 1S,0.408,0.352,0.056
2017-12-02,Ottawa 2SE,0.703,0.630,0.073
2017-12-02,Overbrook,0.558,0.638,-0.080
2017-12-02,Parsons,0.556,0.599,-0.043
2017-12-02,Richfield,0.647,0.653,-0.006
